time,poa_global
2020-02-03-10:09:00,968.95
2020-02-03-11:09:00,908.01
2020-02-03-12:09:00,848.84
2020-02-03-13:09:00,540.09
2020-02-03-14:09:00,433.99
2020-02-03-15:09:00,151.1
2020-02-03-16:09:00,0.0
2020-02-03-17:09:00,0.0
2020-02-03-18:09:00,0.0
2020-02-03-19:09:00,0.0
2020-02-03-20:09:00,0.0
2020-02-03-21:09:00,0.0
2020-02-03-22:09:00,0.0
2020-02-03-23:09:00,0.0
2020-02-04-00:09:00,0.0
2020-02-04-01:09:00,0.0
2020-02-04-02:09:00,0.0
2020-02-04-03:09:00,0.0
2020-02-04-04:09:00,0.0
2020-02-04-05:09:00,0.0
2020-02-04-06:09:00,172.14
2020-02-04-07:09:00,438.27
2020-02-04-08:09:00,698.26
2020-02-04-09:09:00,873.62
2020-02-04-10:09:00,958.8100000000001
2020-02-04-11:09:00,952.99
2020-02-04-12:09:00,846.79
2020-02-04-13:09:00,642.35
2020-02-04-14:09:00,288.77
2020-02-04-15:09:00,70.66
2020-02-04-16:09:00,0.0
2020-02-04-17:09:00,0.0
2020-02-04-18:09:00,0.0
2020-02-04-19:09:00,0.0
2020-02-04-20:09:00,0.0
2020-02-04-21:09:00,0.0
2020-02-04-22:09:00,0.0
2020-02-04-23:09:00,0.0
2020-02-05-00:09:00,0.0
2020-02-05-01:09:00,0.0
2020-02-05-02:09:00,0.0
2020-02-05-03:09:00,0.0
2020-02-05-04:09:00,0.0
2020-02-05-05:09:00,0.0
2020-02-05-06:09:00,133.57
2020-02-05-07:09:00,72.84
2020-02-05-08:09:00,90.82000000000001
2020-02-05-09:09:00,318.61
2020-02-05-10:09:00,922.15
2020-02-05-11:09:00,629.75
2020-02-05-12:09:00,72.84
2020-02-05-13:09:00,418.99
2020-02-05-14:09:00,88.17999999999999
2020-02-05-15:09:00,6.62
2020-02-05-16:09:00,0.0
2020-02-05-17:09:00,0.0
2020-02-05-18:09:00,0.0
2020-02-05-19:09:00,0.0
2020-02-05-20:09:00,0.0
2020-02-05-21:09:00,0.0
2020-02-05-22:09:00,0.0
2020-02-05-23:09:00,0.0
2020-02-06-00:09:00,0.0
2020-02-06-01:09:00,0.0
2020-02-06-02:09:00,0.0
2020-02-06-03:09:00,0.0
2020-02-06-04:09:00,0.0
2020-02-06-05:09:00,0.0
2020-02-06-06:09:00,17.97
2020-02-06-07:09:00,492.26
2020-02-06-08:09:00,635.4
2020-02-06-09:09:00,167.31
2020-02-06-10:09:00,229.25
2020-02-06-11:09:00,232.92
2020-02-06-12:09:00,500.03000000000003
2020-02-06-13:09:00,258.0
2020-02-06-14:09:00,113.49000000000001
2020-02-06-15:09:00,137.78
2020-02-06-16:09:00,0.0
2020-02-06-17:09:00,0.0
2020-02-06-18:09:00,0.0
2020-02-06-19:09:00,0.0
2020-02-06-20:09:00,0.0
2020-02-06-21:09:00,0.0
2020-02-06-22:09:00,0.0
2020-02-06-23:09:00,0.0
2020-02-07-00:09:00,0.0
2020-02-07-01:09:00,0.0
2020-02-07-02:09:00,0.0
2020-02-07-03:09:00,0.0
2020-02-07-04:09:00,0.0
2020-02-07-05:09:00,0.0
2020-02-07-06:09:00,205.09
2020-02-07-07:09:00,473.55
2020-02-07-08:09:00,723.2
2020-02-07-09:09:00,896.52
2020-02-07-10:09:00,961.0799999999999
2020-02-07-11:09:00,953.03
2020-02-07-12:09:00,824.67
2020-02-07-13:09:00,601.05
2020-02-07-14:09:00,424.56
2020-02-07-15:09:00,159.04000000000002
2020-02-07-16:09:00,0.0
2020-02-07-17:09:00,0.0
2020-02-07-18:09:00,0.0
2020-02-07-19:09:00,0.0
2020-02-07-20:09:00,0.0
2020-02-07-21:09:00,0.0
2020-02-07-22:09:00,0.0
2020-02-07-23:09:00,0.0
2020-02-08-00:09:00,0.0
2020-02-08-01:09:00,0.0
2020-02-08-02:09:00,0.0
2020-02-08-03:09:00,0.0
2020-02-08-04:09:00,0.0
2020-02-08-05:09:00,0.0
2020-02-08-06:09:00,162.09
2020-02-08-07:09:00,442.47
2020-02-08-08:09:00,202.37
2020-02-08-09:09:00,107.84
2020-02-08-10:09:00,249.60999999999999
2020-02-08-11:09:00,319.69
2020-02-08-12:09:00,492.1
2020-02-08-13:09:00,296.55
2020-02-08-14:09:00,468.73
2020-02-08-15:09:00,179.16
2020-02-08-16:09:00,0.0
2020-02-08-17:09:00,0.0
2020-02-08-18:09:00,0.0
2020-02-08-19:09:00,0.0
2020-02-08-20:09:00,0.0
2020-02-08-21:09:00,0.0
2020-02-08-22:09:00,0.0
2020-02-08-23:09:00,0.0
2020-02-09-00:09:00,0.0
2020-02-09-01:09:00,0.0
2020-02-09-02:09:00,0.0
2020-02-09-03:09:00,0.0
2020-02-09-04:09:00,0.0
2020-02-09-05:09:00,0.0
2020-02-09-06:09:00,200.34
2020-02-09-07:09:00,478.76
2020-02-09-08:09:00,706.63
2020-02-09-09:09:00,855.18
2020-02-09-10:09:00,939.3
2020-02-09-11:09:00,907.74
2020-02-09-12:09:00,845.49
2020-02-09-13:09:00,602.54
2020-02-09-14:09:00,491.17
2020-02-09-15:09:00,192.04
2020-02-09-16:09:00,0.0
2020-02-09-17:09:00,0.0
2020-02-09-18:09:00,0.0
2020-02-09-19:09:00,0.0
2020-02-09-20:09:00,0.0
2020-02-09-21:09:00,0.0
2020-02-09-22:09:00,0.0
2020-02-09-23:09:00,0.0
2020-02-10-00:09:00,0.0
2020-02-10-01:09:00,0.0
2020-02-10-02:09:00,0.0
2020-02-10-03:09:00,0.0
2020-02-10-04:09:00,0.0
2020-02-10-05:09:00,0.0
2020-02-10-06:09:00,206.98
2020-02-10-07:09:00,484.35
2020-02-10-08:09:00,718.62
2020-02-10-09:09:00,863.36
2020-02-10-10:09:00,924.3900000000001
2020-02-10-11:09:00,901.1399999999999
2020-02-10-12:09:00,833.65
2020-02-10-13:09:00,651.8100000000001
2020-02-10-14:09:00,501.63
2020-02-10-15:09:00,191.79000000000002
2020-02-10-16:09:00,0.0
2020-02-10-17:09:00,0.0
2020-02-10-18:09:00,0.0
2020-02-10-19:09:00,0.0
2020-02-10-20:09:00,0.0
2020-02-10-21:09:00,0.0
2020-02-10-22:09:00,0.0
2020-02-10-23:09:00,0.0
2020-02-11-00:09:00,0.0
2020-02-11-01:09:00,0.0
2020-02-11-02:09:00,0.0
2020-02-11-03:09:00,0.0
2020-02-11-04:09:00,0.0
2020-02-11-05:09:00,0.0
2020-02-11-06:09:00,205.21
2020-02-11-07:09:00,468.37
2020-02-11-08:09:00,680.68
2020-02-11-09:09:00,684.27
2020-02-11-10:09:00,886.14
2020-02-11-11:09:00,871.1899999999999
2020-02-11-12:09:00,737.6999999999999
2020-02-11-13:09:00,667.79
2020-02-11-14:09:00,414.78999999999996
2020-02-11-15:09:00,116.69
2020-02-11-16:09:00,0.0
2020-02-11-17:09:00,0.0
2020-02-11-18:09:00,0.0
2020-02-11-19:09:00,0.0
2020-02-11-20:09:00,0.0
2020-02-11-21:09:00,0.0
2020-02-11-22:09:00,0.0
2020-02-11-23:09:00,0.0
2020-02-12-00:09:00,0.0
2020-02-12-01:09:00,0.0
2020-02-12-02:09:00,0.0
2020-02-12-03:09:00,0.0
2020-02-12-04:09:00,0.0
2020-02-12-05:09:00,0.0
2020-02-12-06:09:00,197.17
2020-02-12-07:09:00,429.9
2020-02-12-08:09:00,702.18
2020-02-12-09:09:00,838.23
2020-02-12-10:09:00,693.71
2020-02-12-11:09:00,869.8
2020-02-12-12:09:00,803.8
2020-02-12-13:09:00,700.84
2020-02-12-14:09:00,491.6
2020-02-12-15:09:00,125.22
2020-02-12-16:09:00,0.0
2020-02-12-17:09:00,0.0
2020-02-12-18:09:00,0.0
2020-02-12-19:09:00,0.0
2020-02-12-20:09:00,0.0
2020-02-12-21:09:00,0.0
2020-02-12-22:09:00,0.0
2020-02-12-23:09:00,0.0
2020-02-13-00:09:00,0.0
2020-02-13-01:09:00,0.0
2020-02-13-02:09:00,0.0
2020-02-13-03:09:00,0.0
2020-02-13-04:09:00,0.0
2020-02-13-05:09:00,0.0
2020-02-13-06:09:00,122.04
2020-02-13-07:09:00,414.61999999999995
2020-02-13-08:09:00,685.64
2020-02-13-09:09:00,760.52
2020-02-13-10:09:00,729.31
2020-02-13-11:09:00,230.95999999999998
2020-02-13-12:09:00,696.27
2020-02-13-13:09:00,267.93
2020-02-13-14:09:00,416.46999999999997
2020-02-13-15:09:00,100.12
2020-02-13-16:09:00,0.0
2020-02-13-17:09:00,0.0
2020-02-13-18:09:00,0.0
2020-02-13-19:09:00,0.0
2020-02-13-20:09:00,0.0
2020-02-13-21:09:00,0.0
2020-02-13-22:09:00,0.0
2020-02-13-23:09:00,0.0
2020-02-14-00:09:00,0.0
2020-02-14-01:09:00,0.0
2020-02-14-02:09:00,0.0
2020-02-14-03:09:00,0.0
2020-02-14-04:09:00,0.0
2020-02-14-05:09:00,0.0
2020-02-14-06:09:00,38.79
2020-02-14-07:09:00,67.16
2020-02-14-08:09:00,151.22
2020-02-14-09:09:00,359.20000000000005
2020-02-14-10:09:00,257.43
2020-02-14-11:09:00,257.43
2020-02-14-12:09:00,392.19
2020-02-14-13:09:00,384.04999999999995
2020-02-14-14:09:00,190.66
2020-02-14-15:09:00,135.04000000000002
2020-02-14-16:09:00,0.0
2020-02-14-17:09:00,0.0
2020-02-14-18:09:00,0.0
2020-02-14-19:09:00,0.0
2020-02-14-20:09:00,0.0
2020-02-14-21:09:00,0.0
2020-02-14-22:09:00,0.0
2020-02-14-23:09:00,0.0
2020-02-15-00:09:00,0.0
2020-02-15-01:09:00,0.0
2020-02-15-02:09:00,0.0
2020-02-15-03:09:00,0.0
2020-02-15-04:09:00,0.0
2020-02-15-05:09:00,0.0
2020-02-15-06:09:00,84.67
2020-02-15-07:09:00,48.24
2020-02-15-08:09:00,92.7
2020-02-15-09:09:00,274.22
2020-02-15-10:09:00,88.92
2020-02-15-11:09:00,66.22
2020-02-15-12:09:00,49.190000000000005
2020-02-15-13:09:00,51.08
2020-02-15-14:09:00,39.730000000000004
2020-02-15-15:09:00,23.639999999999997
2020-02-15-16:09:00,0.0
2020-02-15-17:09:00,0.0
2020-02-15-18:09:00,0.0
2020-02-15-19:09:00,0.0
2020-02-15-20:09:00,0.0
2020-02-15-21:09:00,0.0
2020-02-15-22:09:00,0.0
2020-02-15-23:09:00,0.0
2020-02-16-00:09:00,0.0
2020-02-16-01:09:00,0.0
2020-02-16-02:09:00,0.0
2020-02-16-03:09:00,0.0
2020-02-16-04:09:00,0.0
2020-02-16-05:09:00,0.0
2020-02-16-06:09:00,244.25
2020-02-16-07:09:00,503.95
2020-02-16-08:09:00,644.86
2020-02-16-09:09:00,861.44
2020-02-16-10:09:00,504.23
2020-02-16-11:09:00,928.88
2020-02-16-12:09:00,826.25
2020-02-16-13:09:00,682.43
2020-02-16-14:09:00,528.89
2020-02-16-15:09:00,217.99
2020-02-16-16:09:00,0.0
2020-02-16-17:09:00,0.0
2020-02-16-18:09:00,0.0
2020-02-16-19:09:00,0.0
2020-02-16-20:09:00,0.0
2020-02-16-21:09:00,0.0
2020-02-16-22:09:00,0.0
2020-02-16-23:09:00,0.0
2020-02-17-00:09:00,0.0
2020-02-17-01:09:00,0.0
2020-02-17-02:09:00,0.0
2020-02-17-03:09:00,0.0
2020-02-17-04:09:00,0.0
2020-02-17-05:09:00,0.0
2020-02-17-06:09:00,249.91
2020-02-17-07:09:00,515.24
2020-02-17-08:09:00,732.6800000000001
2020-02-17-09:09:00,888.51
2020-02-17-10:09:00,958.7299999999999
2020-02-17-11:09:00,920.5600000000001
2020-02-17-12:09:00,887.14
2020-02-17-13:09:00,736.35
2020-02-17-14:09:00,539.6600000000001
2020-02-17-15:09:00,226.89
2020-02-17-16:09:00,0.0
2020-02-17-17:09:00,0.0
2020-02-17-18:09:00,0.0
2020-02-17-19:09:00,0.0
2020-02-17-20:09:00,0.0
2020-02-17-21:09:00,0.0
2020-02-17-22:09:00,0.0
2020-02-17-23:09:00,0.0
2020-02-18-00:09:00,0.0
2020-02-18-01:09:00,0.0
2020-02-18-02:09:00,0.0
2020-02-18-03:09:00,0.0
2020-02-18-04:09:00,0.0
2020-02-18-05:09:00,0.0
2020-02-18-06:09:00,254.76
2020-02-18-07:09:00,512.97
2020-02-18-08:09:00,730.3599999999999
2020-02-18-09:09:00,886.24
2020-02-18-10:09:00,925.3199999999999
2020-02-18-11:09:00,917.27
2020-02-18-12:09:00,856.8199999999999
2020-02-18-13:09:00,705.48
2020-02-18-14:09:00,533.79
2020-02-18-15:09:00,231.81
2020-02-18-16:09:00,0.0
2020-02-18-17:09:00,0.0
2020-02-18-18:09:00,0.0
2020-02-18-19:09:00,0.0
2020-02-18-20:09:00,0.0
2020-02-18-21:09:00,0.0
2020-02-18-22:09:00,0.0
2020-02-18-23:09:00,0.0
2020-02-19-00:09:00,0.0
2020-02-19-01:09:00,0.0
2020-02-19-02:09:00,0.0
2020-02-19-03:09:00,0.0
2020-02-19-04:09:00,0.0
2020-02-19-05:09:00,0.0
2020-02-19-06:09:00,242.61
2020-02-19-07:09:00,503.30999999999995
2020-02-19-08:09:00,723.6
2020-02-19-09:09:00,862.5400000000001
2020-02-19-10:09:00,915.1800000000001
2020-02-19-11:09:00,936.1800000000001
2020-02-19-12:09:00,901.41
2020-02-19-13:09:00,736.5
2020-02-19-14:09:00,531.85
2020-02-19-15:09:00,232.06
2020-02-19-16:09:00,0.0
2020-02-19-17:09:00,0.0
2020-02-19-18:09:00,0.0
2020-02-19-19:09:00,0.0
2020-02-19-20:09:00,0.0
2020-02-19-21:09:00,0.0
2020-02-19-22:09:00,0.0
2020-02-19-23:09:00,0.0
2020-02-20-00:09:00,0.0
2020-02-20-01:09:00,0.0
2020-02-20-02:09:00,0.0
2020-02-20-03:09:00,0.0
2020-02-20-04:09:00,0.0
2020-02-20-05:09:00,0.0
2020-02-20-06:09:00,35.01
2020-02-20-07:09:00,102.17
2020-02-20-08:09:00,681.05
2020-02-20-09:09:00,848.0
2020-02-20-10:09:00,921.51
2020-02-20-11:09:00,740.61
2020-02-20-12:09:00,757.26
2020-02-20-13:09:00,202.11
2020-02-20-14:09:00,47.300000000000004
2020-02-20-15:09:00,97.58000000000001
2020-02-20-16:09:00,0.0
2020-02-20-17:09:00,0.0
2020-02-20-18:09:00,0.0
2020-02-20-19:09:00,0.0
2020-02-20-20:09:00,0.0
2020-02-20-21:09:00,0.0
2020-02-20-22:09:00,0.0
2020-02-20-23:09:00,0.0
2020-02-21-00:09:00,0.0
2020-02-21-01:09:00,0.0
2020-02-21-02:09:00,0.0
2020-02-21-03:09:00,0.0
2020-02-21-04:09:00,0.0
2020-02-21-05:09:00,0.0
2020-02-21-06:09:00,141.32999999999998
2020-02-21-07:09:00,330.14
2020-02-21-08:09:00,461.7900000000001
2020-02-21-09:09:00,860.31
2020-02-21-10:09:00,340.57
2020-02-21-11:09:00,114.46000000000001
2020-02-21-12:09:00,241.39
2020-02-21-13:09:00,338.24
2020-02-21-14:09:00,295.91
2020-02-21-15:09:00,64.21
2020-02-21-16:09:00,0.0
2020-02-21-17:09:00,0.0
2020-02-21-18:09:00,0.0
2020-02-21-19:09:00,0.0
2020-02-21-20:09:00,0.0
2020-02-21-21:09:00,0.0
2020-02-21-22:09:00,0.0
2020-02-21-23:09:00,0.0
2020-02-22-00:09:00,0.0
2020-02-22-01:09:00,0.0
2020-02-22-02:09:00,0.0
2020-02-22-03:09:00,0.0
2020-02-22-04:09:00,0.0
2020-02-22-05:09:00,0.0
2020-02-22-06:09:00,121.25
2020-02-22-07:09:00,102.17
2020-02-22-08:09:00,209.29
2020-02-22-09:09:00,370.45000000000005
2020-02-22-10:09:00,162.70000000000002
2020-02-22-11:09:00,545.2
2020-02-22-12:09:00,305.7099999999999
2020-02-22-13:09:00,204.77
2020-02-22-14:09:00,202.7
2020-02-22-15:09:00,94.87
2020-02-22-16:09:00,0.0
2020-02-22-17:09:00,0.0
2020-02-22-18:09:00,0.0
2020-02-22-19:09:00,0.0
2020-02-22-20:09:00,0.0
2020-02-22-21:09:00,0.0
2020-02-22-22:09:00,0.0
2020-02-22-23:09:00,0.0
2020-02-23-00:09:00,0.0
2020-02-23-01:09:00,0.0
2020-02-23-02:09:00,0.0
2020-02-23-03:09:00,0.0
2020-02-23-04:09:00,0.0
2020-02-23-05:09:00,0.0
2020-02-23-06:09:00,28.38
2020-02-23-07:09:00,267.38
2020-02-23-08:09:00,442.11
2020-02-23-09:09:00,481.25
2020-02-23-10:09:00,348.34
2020-02-23-11:09:00,616.91
2020-02-23-12:09:00,873.19
2020-02-23-13:09:00,720.57
2020-02-23-14:09:00,509.27000000000004
2020-02-23-15:09:00,238.3
2020-02-23-16:09:00,0.0
2020-02-23-17:09:00,0.0
2020-02-23-18:09:00,0.0
2020-02-23-19:09:00,0.0
2020-02-23-20:09:00,0.0
2020-02-23-21:09:00,0.0
2020-02-23-22:09:00,0.0
2020-02-23-23:09:00,0.0
2020-02-24-00:09:00,0.0
2020-02-24-01:09:00,0.0
2020-02-24-02:09:00,0.0
2020-02-24-03:09:00,0.0
2020-02-24-04:09:00,0.0
2020-02-24-05:09:00,0.0
2020-02-24-06:09:00,270.39
2020-02-24-07:09:00,528.68
2020-02-24-08:09:00,709.4000000000001
2020-02-24-09:09:00,872.01
2020-02-24-10:09:00,922.3299999999999
2020-02-24-11:09:00,936.4200000000001
2020-02-24-12:09:00,901.04
2020-02-24-13:09:00,704.3399999999999
2020-02-24-14:09:00,507.25
2020-02-24-15:09:00,228.07
2020-02-24-16:09:00,0.0
2020-02-24-17:09:00,0.0
2020-02-24-18:09:00,0.0
2020-02-24-19:09:00,0.0
2020-02-24-20:09:00,0.0
2020-02-24-21:09:00,0.0
2020-02-24-22:09:00,0.0
2020-02-24-23:09:00,0.0
2020-02-25-00:09:00,0.0
2020-02-25-01:09:00,0.0
2020-02-25-02:09:00,0.0
2020-02-25-03:09:00,0.0
2020-02-25-04:09:00,0.0
2020-02-25-05:09:00,0.0
2020-02-25-06:09:00,276.71
2020-02-25-07:09:00,535.36
2020-02-25-08:09:00,729.5
2020-02-25-09:09:00,880.74
2020-02-25-10:09:00,946.5
2020-02-25-11:09:00,959.1700000000001
2020-02-25-12:09:00,915.62
2020-02-25-13:09:00,734.68
2020-02-25-14:09:00,501.35
2020-02-25-15:09:00,240.06
2020-02-25-16:09:00,0.0
2020-02-25-17:09:00,0.0
2020-02-25-18:09:00,0.0
2020-02-25-19:09:00,0.0
2020-02-25-20:09:00,0.0
2020-02-25-21:09:00,0.0
2020-02-25-22:09:00,0.0
2020-02-25-23:09:00,0.0
2020-02-26-00:09:00,0.0
2020-02-26-01:09:00,0.0
2020-02-26-02:09:00,0.0
2020-02-26-03:09:00,0.0
2020-02-26-04:09:00,0.0
2020-02-26-05:09:00,0.0
2020-02-26-06:09:00,282.79
2020-02-26-07:09:00,554.69
2020-02-26-08:09:00,742.9499999999999
2020-02-26-09:09:00,867.0
2020-02-26-10:09:00,953.87
2020-02-26-11:09:00,945.06
2020-02-26-12:09:00,958.57
2020-02-26-13:09:00,607.83
2020-02-26-14:09:00,246.75
2020-02-26-15:09:00,84.83
2020-02-26-16:09:00,0.0
2020-02-26-17:09:00,0.0
2020-02-26-18:09:00,0.0
2020-02-26-19:09:00,0.0
2020-02-26-20:09:00,0.0
2020-02-26-21:09:00,0.0
2020-02-26-22:09:00,0.0
2020-02-26-23:09:00,0.0
2020-02-27-00:09:00,0.0
2020-02-27-01:09:00,0.0
2020-02-27-02:09:00,0.0
2020-02-27-03:09:00,0.0
2020-02-27-04:09:00,0.0
2020-02-27-05:09:00,0.0
2020-02-27-06:09:00,204.25
2020-02-27-07:09:00,323.89
2020-02-27-08:09:00,667.8499999999999
2020-02-27-09:09:00,522.24
2020-02-27-10:09:00,938.21
2020-02-27-11:09:00,690.1800000000001
2020-02-27-12:09:00,757.7
2020-02-27-13:09:00,744.88
2020-02-27-14:09:00,502.42
2020-02-27-15:09:00,231.8
2020-02-27-16:09:00,0.0
2020-02-27-17:09:00,0.0
2020-02-27-18:09:00,0.0
2020-02-27-19:09:00,0.0
2020-02-27-20:09:00,0.0
2020-02-27-21:09:00,0.0
2020-02-27-22:09:00,0.0
2020-02-27-23:09:00,0.0
2020-02-28-00:09:00,0.0
2020-02-28-01:09:00,0.0
2020-02-28-02:09:00,0.0
2020-02-28-03:09:00,0.0
2020-02-28-04:09:00,0.0
2020-02-28-05:09:00,0.0
2020-02-28-06:09:00,275.9
2020-02-28-07:09:00,475.93000000000006
2020-02-28-08:09:00,329.72
2020-02-28-09:09:00,710.37
2020-02-28-10:09:00,1061.23
2020-02-28-11:09:00,993.1800000000001
2020-02-28-12:09:00,913.2199999999999
2020-02-28-13:09:00,797.03
2020-02-28-14:09:00,524.12
2020-02-28-15:09:00,197.66
2020-02-28-16:09:00,0.0
2020-02-28-17:09:00,0.0
2020-02-28-18:09:00,0.0
2020-02-28-19:09:00,0.0
2020-02-28-20:09:00,0.0
2020-02-28-21:09:00,0.0
2020-02-28-22:09:00,0.0
2020-02-28-23:09:00,0.0
2020-02-29-00:09:00,0.0
2020-02-29-01:09:00,0.0
2020-02-29-02:09:00,0.0
2020-02-29-03:09:00,0.0
2020-02-29-04:09:00,0.0
2020-02-29-05:09:00,0.0
2020-02-29-06:09:00,318.14
2020-02-29-07:09:00,563.25
2020-02-29-08:09:00,760.12
2020-02-29-09:09:00,890.65
2020-02-29-10:09:00,977.09
2020-02-29-11:09:00,1019.83
2020-02-29-12:09:00,895.89
2020-02-29-13:09:00,827.27
2020-02-29-14:09:00,514.32
2020-02-29-15:09:00,274.49
2020-02-29-16:09:00,0.0
2020-02-29-17:09:00,0.0
2020-02-29-18:09:00,0.0
2020-02-29-19:09:00,0.0
2020-02-29-20:09:00,0.0
2020-02-29-21:09:00,0.0
2020-02-29-22:09:00,0.0
2020-02-29-23:09:00,0.0
2020-03-01-00:09:00,0.0
2020-03-01-01:09:00,0.0
2020-03-01-02:09:00,0.0
2020-03-01-03:09:00,0.0
2020-03-01-04:09:00,0.0
2020-03-01-05:09:00,0.0
2020-03-01-06:09:00,302.8
2020-03-01-07:09:00,552.94
2020-03-01-08:09:00,756.6099999999999
2020-03-01-09:09:00,895.1300000000001
2020-03-01-10:09:00,967.9499999999999
2020-03-01-11:09:00,1018.3700000000001
2020-03-01-12:09:00,887.26
2020-03-01-13:09:00,805.24
2020-03-01-14:09:00,486.03999999999996
2020-03-01-15:09:00,266.16999999999996
2020-03-01-16:09:00,0.0
2020-03-01-17:09:00,0.0
2020-03-01-18:09:00,0.0
2020-03-01-19:09:00,0.0
2020-03-01-20:09:00,0.0
2020-03-01-21:09:00,0.0
2020-03-01-22:09:00,0.0
2020-03-01-23:09:00,0.0
2020-03-02-00:09:00,0.0
2020-03-02-01:09:00,0.0
2020-03-02-02:09:00,0.0
2020-03-02-03:09:00,0.0
2020-03-02-04:09:00,0.0
2020-03-02-05:09:00,0.0
2020-03-02-06:09:00,48.24
2020-03-02-07:09:00,563.32
2020-03-02-08:09:00,655.5799999999999
2020-03-02-09:09:00,657.95
2020-03-02-10:09:00,277.57
2020-03-02-11:09:00,323.25000000000006
2020-03-02-12:09:00,397.16999999999996
2020-03-02-13:09:00,262.01
2020-03-02-14:09:00,189.48000000000002
2020-03-02-15:09:00,53.919999999999995
2020-03-02-16:09:00,0.0
2020-03-02-17:09:00,0.0
2020-03-02-18:09:00,0.0
2020-03-02-19:09:00,0.0
2020-03-02-20:09:00,0.0
2020-03-02-21:09:00,0.0
2020-03-02-22:09:00,0.0
2020-03-02-23:09:00,0.0
2020-03-03-00:09:00,0.0
2020-03-03-01:09:00,0.0
2020-03-03-02:09:00,0.0
2020-03-03-03:09:00,0.0
2020-03-03-04:09:00,0.0
2020-03-03-05:09:00,0.0
2020-03-03-06:09:00,298.64
2020-03-03-07:09:00,553.89
2020-03-03-08:09:00,750.84
2020-03-03-09:09:00,894.0699999999999
2020-03-03-10:09:00,988.99
2020-03-03-11:09:00,1006.62
2020-03-03-12:09:00,950.06
2020-03-03-13:09:00,788.82
2020-03-03-14:09:00,496.57000000000005
2020-03-03-15:09:00,277.95
2020-03-03-16:09:00,0.0
2020-03-03-17:09:00,0.0
2020-03-03-18:09:00,0.0
2020-03-03-19:09:00,0.0
2020-03-03-20:09:00,0.0
2020-03-03-21:09:00,0.0
2020-03-03-22:09:00,0.0
2020-03-03-23:09:00,0.0
2020-03-04-00:09:00,0.0
2020-03-04-01:09:00,0.0
2020-03-04-02:09:00,0.0
2020-03-04-03:09:00,0.0
2020-03-04-04:09:00,0.0
2020-03-04-05:09:00,1.81
2020-03-04-06:09:00,58.65
2020-03-04-07:09:00,310.5
2020-03-04-08:09:00,640.54
2020-03-04-09:09:00,654.58
2020-03-04-10:09:00,370.09999999999997
2020-03-04-11:09:00,939.5500000000001
2020-03-04-12:09:00,789.52
2020-03-04-13:09:00,570.36
2020-03-04-14:09:00,291.06
2020-03-04-15:09:00,196.01999999999998
2020-03-04-16:09:00,0.0
2020-03-04-17:09:00,0.0
2020-03-04-18:09:00,0.0
2020-03-04-19:09:00,0.0
2020-03-04-20:09:00,0.0
2020-03-04-21:09:00,0.0
2020-03-04-22:09:00,0.0
2020-03-04-23:09:00,0.0
2020-03-05-00:09:00,0.0
2020-03-05-01:09:00,0.0
2020-03-05-02:09:00,0.0
2020-03-05-03:09:00,0.0
2020-03-05-04:09:00,0.0
2020-03-05-05:09:00,7.24
2020-03-05-06:09:00,276.08
2020-03-05-07:09:00,513.48
2020-03-05-08:09:00,577.03
2020-03-05-09:09:00,665.6400000000001
2020-03-05-10:09:00,972.25
2020-03-05-11:09:00,982.81
2020-03-05-12:09:00,915.7900000000001
2020-03-05-13:09:00,509.16
2020-03-05-14:09:00,366.90999999999997
2020-03-05-15:09:00,250.93
2020-03-05-16:09:00,0.0
2020-03-05-17:09:00,0.0
2020-03-05-18:09:00,0.0
2020-03-05-19:09:00,0.0
2020-03-05-20:09:00,0.0
2020-03-05-21:09:00,0.0
2020-03-05-22:09:00,0.0
2020-03-05-23:09:00,0.0
2020-03-06-00:09:00,0.0
2020-03-06-01:09:00,0.0
2020-03-06-02:09:00,0.0
2020-03-06-03:09:00,0.0
2020-03-06-04:09:00,0.0
2020-03-06-05:09:00,11.76
2020-03-06-06:09:00,305.8
2020-03-06-07:09:00,474.46000000000004
2020-03-06-08:09:00,771.08
2020-03-06-09:09:00,910.13
2020-03-06-10:09:00,989.09
2020-03-06-11:09:00,1013.14
2020-03-06-12:09:00,959.32
2020-03-06-13:09:00,785.03
2020-03-06-14:09:00,401.18
2020-03-06-15:09:00,280.29999999999995
2020-03-06-16:09:00,0.0
2020-03-06-17:09:00,0.0
2020-03-06-18:09:00,0.0
2020-03-06-19:09:00,0.0
2020-03-06-20:09:00,0.0
2020-03-06-21:09:00,0.0
2020-03-06-22:09:00,0.0
2020-03-06-23:09:00,0.0
2020-03-07-00:09:00,0.0
2020-03-07-01:09:00,0.0
2020-03-07-02:09:00,0.0
2020-03-07-03:09:00,0.0
2020-03-07-04:09:00,0.0
2020-03-07-05:09:00,13.569999999999999
2020-03-07-06:09:00,266.59000000000003
2020-03-07-07:09:00,233.60999999999999
2020-03-07-08:09:00,578.78
2020-03-07-09:09:00,521.7
2020-03-07-10:09:00,683.1800000000001
2020-03-07-11:09:00,940.59
2020-03-07-12:09:00,951.3399999999999
2020-03-07-13:09:00,739.64
2020-03-07-14:09:00,457.04999999999995
2020-03-07-15:09:00,275.66999999999996
2020-03-07-16:09:00,0.0
2020-03-07-17:09:00,0.0
2020-03-07-18:09:00,0.0
2020-03-07-19:09:00,0.0
2020-03-07-20:09:00,0.0
